filename,local_path,class,observation_id,observation_uri,species,taxon_name,photo_id,photo_url,photo_license,photo_attribution,search_query
feeding_young_371222320.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_371222320.jpg,feeding_young,209816130,https://www.inaturalist.org/observations/209816130,Perching Birds,Passeriformes,371222320,https://inaturalist-open-data.s3.amazonaws.com/photos/371222320/original.jpg,cc-by-nc,"(c) Michelle Reynolds, some rights reserved (CC BY-NC)",feeding young
feeding_young_371222399.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_371222399.jpg,feeding_young,209816130,https://www.inaturalist.org/observations/209816130,Perching Birds,Passeriformes,371222399,https://inaturalist-open-data.s3.amazonaws.com/photos/371222399/original.jpg,cc-by-nc,"(c) Michelle Reynolds, some rights reserved (CC BY-NC)",feeding young
feeding_young_223050091.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_223050091.jpg,feeding_young,131100417,https://www.inaturalist.org/observations/131100417,Magnificent Frigatebird,Fregata magnificens,223050091,https://inaturalist-open-data.s3.amazonaws.com/photos/223050091/original.jpg,cc0,no rights reserved,feeding young
feeding_young_223050109.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_223050109.jpg,feeding_young,131100417,https://www.inaturalist.org/observations/131100417,Magnificent Frigatebird,Fregata magnificens,223050109,https://inaturalist-open-data.s3.amazonaws.com/photos/223050109/original.jpg,cc0,no rights reserved,feeding young
feeding_young_223050154.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_223050154.jpg,feeding_young,131100417,https://www.inaturalist.org/observations/131100417,Magnificent Frigatebird,Fregata magnificens,223050154,https://inaturalist-open-data.s3.amazonaws.com/photos/223050154/original.jpg,cc0,no rights reserved,feeding young
feeding_young_223050072.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_223050072.jpg,feeding_young,131100417,https://www.inaturalist.org/observations/131100417,Magnificent Frigatebird,Fregata magnificens,223050072,https://inaturalist-open-data.s3.amazonaws.com/photos/223050072/original.jpg,cc0,no rights reserved,feeding young
feeding_young_642378210.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_642378210.jpg,feeding_young,351973878,https://www.inaturalist.org/observations/351973878,European Starling,Passeriformes,642378210,https://inaturalist-open-data.s3.amazonaws.com/photos/642378210/original.jpg,cc-by-nc,"(c) Anisha Ansar Ansari, some rights reserved (CC BY-NC)",feeding young
feeding_young_642378266.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_642378266.jpg,feeding_young,351973878,https://www.inaturalist.org/observations/351973878,European Starling,Passeriformes,642378266,https://inaturalist-open-data.s3.amazonaws.com/photos/642378266/original.jpg,cc-by-nc,"(c) Anisha Ansar Ansari, some rights reserved (CC BY-NC)",feeding young
feeding_young_642378298.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_642378298.jpg,feeding_young,351973878,https://www.inaturalist.org/observations/351973878,European Starling,Passeriformes,642378298,https://inaturalist-open-data.s3.amazonaws.com/photos/642378298/original.jpg,cc-by-nc,"(c) Anisha Ansar Ansari, some rights reserved (CC BY-NC)",feeding young
feeding_young_403025884.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_403025884.jpg,feeding_young,227200308,https://www.inaturalist.org/observations/227200308,Magnificent Frigatebird,Fregata magnificens,403025884,https://inaturalist-open-data.s3.amazonaws.com/photos/403025884/original.jpg,cc0,no rights reserved,feeding young
feeding_young_515887357.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_515887357.jpg,feeding_young,286933881,https://www.inaturalist.org/observations/286933881,Great Frigatebird,Fregata minor,515887357,https://inaturalist-open-data.s3.amazonaws.com/photos/515887357/original.jpg,cc0,no rights reserved,feeding young
feeding_young_551539978.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_551539978.jpg,feeding_young,305871736,https://www.inaturalist.org/observations/305871736,Magnificent Frigatebird,Fregata magnificens,551539978,https://inaturalist-open-data.s3.amazonaws.com/photos/551539978/original.jpg,cc0,no rights reserved,feeding young
feeding_young_185288362.jpeg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_185288362.jpeg,feeding_young,109888066,https://www.inaturalist.org/observations/109888066,Northern Cardinal?,Passeriformes,185288362,https://inaturalist-open-data.s3.amazonaws.com/photos/185288362/original.jpeg,cc-by-nc,"(c) kbkeweenaw, some rights reserved (CC BY-NC)",feeding young
feeding_young_185291495.jpeg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_185291495.jpeg,feeding_young,109888066,https://www.inaturalist.org/observations/109888066,Northern Cardinal?,Passeriformes,185291495,https://inaturalist-open-data.s3.amazonaws.com/photos/185291495/original.jpeg,cc-by-nc,"(c) kbkeweenaw, some rights reserved (CC BY-NC)",feeding young
feeding_young_615232769.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_615232769.jpg,feeding_young,338322471,https://www.inaturalist.org/observations/338322471,Arfak Astrapia,Astrapia nigra,615232769,https://inaturalist-open-data.s3.amazonaws.com/photos/615232769/original.jpg,cc-by-nc,"(c) khalebyordan, some rights reserved (CC BY-NC)",feeding young
feeding_young_536457057.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_536457057.jpg,feeding_young,297857605,https://www.inaturalist.org/observations/297857605,Perching Birds,Passeriformes,536457057,https://inaturalist-open-data.s3.amazonaws.com/photos/536457057/original.jpg,cc-by-nc,"(c) Simon and Eunete, some rights reserved (CC BY-NC)",feeding young
feeding_young_536457075.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_536457075.jpg,feeding_young,297857605,https://www.inaturalist.org/observations/297857605,Perching Birds,Passeriformes,536457075,https://inaturalist-open-data.s3.amazonaws.com/photos/536457075/original.jpg,cc-by-nc,"(c) Simon and Eunete, some rights reserved (CC BY-NC)",feeding young
feeding_young_536457077.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_536457077.jpg,feeding_young,297857605,https://www.inaturalist.org/observations/297857605,Perching Birds,Passeriformes,536457077,https://inaturalist-open-data.s3.amazonaws.com/photos/536457077/original.jpg,cc-by-nc,"(c) Simon and Eunete, some rights reserved (CC BY-NC)",feeding young
feeding_young_536457082.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_536457082.jpg,feeding_young,297857605,https://www.inaturalist.org/observations/297857605,Perching Birds,Passeriformes,536457082,https://inaturalist-open-data.s3.amazonaws.com/photos/536457082/original.jpg,cc-by-nc,"(c) Simon and Eunete, some rights reserved (CC BY-NC)",feeding young
feeding_young_29795357.jpeg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_29795357.jpeg,feeding_young,19373819,https://www.inaturalist.org/observations/19373819,Victoria's Riflebird,Ptiloris victoriae,29795357,https://inaturalist-open-data.s3.amazonaws.com/photos/29795357/original.jpeg,cc-by-nc,"(c) Allan Lugg, some rights reserved (CC BY-NC)",feeding young
feeding_young_29795365.jpeg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_29795365.jpeg,feeding_young,19373819,https://www.inaturalist.org/observations/19373819,Victoria's Riflebird,Ptiloris victoriae,29795365,https://inaturalist-open-data.s3.amazonaws.com/photos/29795365/original.jpeg,cc-by-nc,"(c) Allan Lugg, some rights reserved (CC BY-NC)",feeding young
feeding_young_29795375.jpeg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_29795375.jpeg,feeding_young,19373819,https://www.inaturalist.org/observations/19373819,Victoria's Riflebird,Ptiloris victoriae,29795375,https://inaturalist-open-data.s3.amazonaws.com/photos/29795375/original.jpeg,cc-by-nc,"(c) Allan Lugg, some rights reserved (CC BY-NC)",feeding young
feeding_young_29795387.jpeg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_29795387.jpeg,feeding_young,19373819,https://www.inaturalist.org/observations/19373819,Victoria's Riflebird,Ptiloris victoriae,29795387,https://inaturalist-open-data.s3.amazonaws.com/photos/29795387/original.jpeg,cc-by-nc,"(c) Allan Lugg, some rights reserved (CC BY-NC)",feeding young
feeding_young_57838157.jpeg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_57838157.jpeg,feeding_young,36578351,https://www.inaturalist.org/observations/36578351,Least Bittern,Botaurus exilis,57838157,https://inaturalist-open-data.s3.amazonaws.com/photos/57838157/original.jpeg,cc-by-nc,"(c) jsszabo1, some rights reserved (CC BY-NC)",feeding young
feeding_young_57838285.jpeg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_57838285.jpeg,feeding_young,36578351,https://www.inaturalist.org/observations/36578351,Least Bittern,Botaurus exilis,57838285,https://inaturalist-open-data.s3.amazonaws.com/photos/57838285/original.jpeg,cc-by-nc,"(c) jsszabo1, some rights reserved (CC BY-NC)",feeding young
feeding_young_402213988.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_402213988.jpg,feeding_young,226287006,https://www.inaturalist.org/observations/226287006,Magnificent Frigatebird,Fregata magnificens,402213988,https://inaturalist-open-data.s3.amazonaws.com/photos/402213988/original.jpg,cc0,no rights reserved,feeding young
feeding_young_402213924.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_402213924.jpg,feeding_young,226287006,https://www.inaturalist.org/observations/226287006,Magnificent Frigatebird,Fregata magnificens,402213924,https://inaturalist-open-data.s3.amazonaws.com/photos/402213924/original.jpg,cc0,no rights reserved,feeding young
feeding_young_401300161.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_401300161.jpg,feeding_young,226287006,https://www.inaturalist.org/observations/226287006,Magnificent Frigatebird,Fregata magnificens,401300161,https://inaturalist-open-data.s3.amazonaws.com/photos/401300161/original.jpg,cc0,no rights reserved,feeding young
feeding_young_401300353.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_401300353.jpg,feeding_young,226287006,https://www.inaturalist.org/observations/226287006,Magnificent Frigatebird,Fregata magnificens,401300353,https://inaturalist-open-data.s3.amazonaws.com/photos/401300353/original.jpg,cc0,no rights reserved,feeding young
feeding_young_401300267.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_401300267.jpg,feeding_young,226287006,https://www.inaturalist.org/observations/226287006,Magnificent Frigatebird,Fregata magnificens,401300267,https://inaturalist-open-data.s3.amazonaws.com/photos/401300267/original.jpg,cc0,no rights reserved,feeding young
feeding_young_401300197.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_401300197.jpg,feeding_young,226287006,https://www.inaturalist.org/observations/226287006,Magnificent Frigatebird,Fregata magnificens,401300197,https://inaturalist-open-data.s3.amazonaws.com/photos/401300197/original.jpg,cc0,no rights reserved,feeding young
feeding_young_401300397.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_401300397.jpg,feeding_young,226287006,https://www.inaturalist.org/observations/226287006,Magnificent Frigatebird,Fregata magnificens,401300397,https://inaturalist-open-data.s3.amazonaws.com/photos/401300397/original.jpg,cc0,no rights reserved,feeding young
feeding_young_401300520.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_401300520.jpg,feeding_young,226287006,https://www.inaturalist.org/observations/226287006,Magnificent Frigatebird,Fregata magnificens,401300520,https://inaturalist-open-data.s3.amazonaws.com/photos/401300520/original.jpg,cc0,no rights reserved,feeding young
feeding_young_449002548.jpeg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_449002548.jpeg,feeding_young,250989404,https://www.inaturalist.org/observations/250989404,Perching Birds,Passeriformes,449002548,https://inaturalist-open-data.s3.amazonaws.com/photos/449002548/original.jpeg,cc-by-nc,"(c) jocastillo, some rights reserved (CC BY-NC)",feeding young
feeding_young_444539064.jpeg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_444539064.jpeg,feeding_young,248752080,https://www.inaturalist.org/observations/248752080,Birds,Aves,444539064,https://inaturalist-open-data.s3.amazonaws.com/photos/444539064/original.jpeg,cc-by-nc,"(c) shamtx, some rights reserved (CC BY-NC)",feeding young
feeding_young_307029252.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_307029252.jpg,feeding_young,176588961,https://www.inaturalist.org/observations/176588961,Perching Birds,Passeriformes,307029252,https://inaturalist-open-data.s3.amazonaws.com/photos/307029252/original.jpg,cc-by-nc,"(c) carrielayne9, some rights reserved (CC BY-NC)",feeding young
feeding_young_402630464.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_402630464.jpg,feeding_young,226990240,https://www.inaturalist.org/observations/226990240,Magnificent Frigatebird,Fregata magnificens,402630464,https://inaturalist-open-data.s3.amazonaws.com/photos/402630464/original.jpg,cc0,no rights reserved,feeding young
feeding_young_402630407.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_402630407.jpg,feeding_young,226990240,https://www.inaturalist.org/observations/226990240,Magnificent Frigatebird,Fregata magnificens,402630407,https://inaturalist-open-data.s3.amazonaws.com/photos/402630407/original.jpg,cc0,no rights reserved,feeding young
feeding_young_402630440.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_402630440.jpg,feeding_young,226990240,https://www.inaturalist.org/observations/226990240,Magnificent Frigatebird,Fregata magnificens,402630440,https://inaturalist-open-data.s3.amazonaws.com/photos/402630440/original.jpg,cc0,no rights reserved,feeding young
feeding_young_402630497.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_402630497.jpg,feeding_young,226990240,https://www.inaturalist.org/observations/226990240,Magnificent Frigatebird,Fregata magnificens,402630497,https://inaturalist-open-data.s3.amazonaws.com/photos/402630497/original.jpg,cc0,no rights reserved,feeding young
feeding_young_469645346.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_469645346.jpg,feeding_young,261417752,https://www.inaturalist.org/observations/261417752,Magnificent Frigatebird,Fregata magnificens,469645346,https://inaturalist-open-data.s3.amazonaws.com/photos/469645346/original.jpg,cc0,no rights reserved,feeding young
feeding_young_290671567.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_290671567.jpg,feeding_young,167769467,https://www.inaturalist.org/observations/167769467,Magnificent Frigatebird,Fregata magnificens,290671567,https://inaturalist-open-data.s3.amazonaws.com/photos/290671567/original.jpg,cc0,no rights reserved,feeding young
feeding_young_290671611.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_290671611.jpg,feeding_young,167769467,https://www.inaturalist.org/observations/167769467,Magnificent Frigatebird,Fregata magnificens,290671611,https://inaturalist-open-data.s3.amazonaws.com/photos/290671611/original.jpg,cc0,no rights reserved,feeding young
feeding_young_290671634.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_290671634.jpg,feeding_young,167769467,https://www.inaturalist.org/observations/167769467,Magnificent Frigatebird,Fregata magnificens,290671634,https://inaturalist-open-data.s3.amazonaws.com/photos/290671634/original.jpg,cc0,no rights reserved,feeding young
feeding_young_290671664.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_290671664.jpg,feeding_young,167769467,https://www.inaturalist.org/observations/167769467,Magnificent Frigatebird,Fregata magnificens,290671664,https://inaturalist-open-data.s3.amazonaws.com/photos/290671664/original.jpg,cc0,no rights reserved,feeding young
feeding_young_290671687.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_290671687.jpg,feeding_young,167769467,https://www.inaturalist.org/observations/167769467,Magnificent Frigatebird,Fregata magnificens,290671687,https://inaturalist-open-data.s3.amazonaws.com/photos/290671687/original.jpg,cc0,no rights reserved,feeding young
feeding_young_353014.jpg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_353014.jpg,feeding_young,285283,http://www.inaturalist.org/observations/285283,Birds,Aves,353014,https://inaturalist-open-data.s3.amazonaws.com/photos/353014/original.jpg,cc-by-nc,"(c) jpeyton, some rights reserved (CC BY-NC)",feeding young
feeding_young_169518563.jpeg,/home/kylelima21/.hermes/profiles/sage/home/BISONN/data/labeled/feeding_young/feeding_young_169518563.jpeg,feeding_young,101499950,https://www.inaturalist.org/observations/101499950,Superb Lyrebird,Menura novaehollandiae,169518563,https://inaturalist-open-data.s3.amazonaws.com/photos/169518563/original.jpeg,cc-by-nc,"(c) heathermeek, some rights reserved (CC BY-NC)",feeding young
