filename,local_path,source,observation_id,observation_uri,species,taxon_name,photo_id,photo_url,photo_license,photo_attribution,search_query
mobbing_inat_660845764.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_inat_660845764.jpg,inaturalist,362088585,https://www.inaturalist.org/observations/362088585,Sperlingsvögel,Passeriformes,660845764,https://inaturalist-open-data.s3.amazonaws.com/photos/660845764/original.jpg,cc-by-nc,"(c) mobbini, some rights reserved (CC BY-NC)",alarm calling
mobbing_inat_660846551.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_inat_660846551.jpg,inaturalist,362088585,https://www.inaturalist.org/observations/362088585,Sperlingsvögel,Passeriformes,660846551,https://inaturalist-open-data.s3.amazonaws.com/photos/660846551/original.jpg,cc-by-nc,"(c) mobbini, some rights reserved (CC BY-NC)",alarm calling
mobbing_inat_22205301.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_inat_22205301.jpg,inaturalist,14879738,https://www.inaturalist.org/observations/14879738,Perching Birds,Passeriformes,22205301,https://inaturalist-open-data.s3.amazonaws.com/photos/22205301/original.jpg,cc-by,"(c) Ben Armstrong, some rights reserved (CC BY)",alarm calling
mobbing_inat_489086047.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_inat_489086047.jpg,inaturalist,271876895,https://www.inaturalist.org/observations/271876895,Perching Birds,Passeriformes,489086047,https://inaturalist-open-data.s3.amazonaws.com/photos/489086047/original.jpg,cc-by-nc,"(c) ibostudents, some rights reserved (CC BY-NC)",anti-predator
mobbing_inat_489086073.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_inat_489086073.jpg,inaturalist,271876895,https://www.inaturalist.org/observations/271876895,Perching Birds,Passeriformes,489086073,https://inaturalist-open-data.s3.amazonaws.com/photos/489086073/original.jpg,cc-by-nc,"(c) ibostudents, some rights reserved (CC BY-NC)",anti-predator
mobbing_inat_489086087.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_inat_489086087.jpg,inaturalist,271876895,https://www.inaturalist.org/observations/271876895,Perching Birds,Passeriformes,489086087,https://inaturalist-open-data.s3.amazonaws.com/photos/489086087/original.jpg,cc-by-nc,"(c) ibostudents, some rights reserved (CC BY-NC)",anti-predator
mobbing_inat_489086131.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_inat_489086131.jpg,inaturalist,271876895,https://www.inaturalist.org/observations/271876895,Perching Birds,Passeriformes,489086131,https://inaturalist-open-data.s3.amazonaws.com/photos/489086131/original.jpg,cc-by-nc,"(c) ibostudents, some rights reserved (CC BY-NC)",anti-predator
mobbing_inat_265965731.jpeg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_inat_265965731.jpeg,inaturalist,153954529,https://www.inaturalist.org/observations/153954529,"Hawks, Eagles, Kites, and Allies",Accipitriformes,265965731,https://inaturalist-open-data.s3.amazonaws.com/photos/265965731/original.jpeg,cc-by-nc,"(c) spaceman98, some rights reserved (CC BY-NC)",mobbed by birds
mobbing_inat_265965754.jpeg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_inat_265965754.jpeg,inaturalist,153954529,https://www.inaturalist.org/observations/153954529,"Hawks, Eagles, Kites, and Allies",Accipitriformes,265965754,https://inaturalist-open-data.s3.amazonaws.com/photos/265965754/original.jpeg,cc-by-nc,"(c) spaceman98, some rights reserved (CC BY-NC)",mobbed by birds
mobbing_wiki_167270363.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_167270363.jpg,wikimedia,,File:20250514 red winged blackbird mobs a great blue heron bolton notch sp PD200540.jpg,,,167270363,https://upload.wikimedia.org/wikipedia/commons/c/c3/20250514_red_winged_blackbird_mobs_a_great_blue_heron_bolton_notch_sp_PD200540.jpg,CC BY-SA 4.0,Paul Danese,
mobbing_wiki_105248849.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_105248849.jpg,wikimedia,,"File:American Crow mobbing Red-tailed Hawk, Santa Barbara, California (51017274143).jpg",,,105248849,https://upload.wikimedia.org/wikipedia/commons/f/fc/American_Crow_mobbing_Red-tailed_Hawk%2C_Santa_Barbara%2C_California_%2851017274143%29.jpg,CC BY 2.0,"Channel City Camera Club from Santa Barbara, US",
mobbing_wiki_60627451.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_60627451.jpg,wikimedia,,File:Black eagle mobbed by large-billed crow from Munsiyari 8 JEG8946.jpg,,,60627451,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Black_eagle_mobbed_by_large-billed_crow_from_Munsiyari_8_JEG8946.jpg/1280px-Black_eagle_mobbed_by_large-billed_crow_from_Munsiyari_8_JEG8946.jpg,CC BY-SA 4.0,PJeganathan,
mobbing_wiki_79389654.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_79389654.jpg,wikimedia,,"File:Brahmany Kite being mobbed by a crow, Sri Lanka.jpg",,,79389654,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Brahmany_Kite_being_mobbed_by_a_crow%2C_Sri_Lanka.jpg/1280px-Brahmany_Kite_being_mobbed_by_a_crow%2C_Sri_Lanka.jpg,CC BY-SA 4.0,Thusitha Weerasinghe,
mobbing_wiki_167567057.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_167567057.jpg,wikimedia,,File:Mobbing the Raptor.jpg,,,167567057,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Mobbing_the_Raptor.jpg/1280px-Mobbing_the_Raptor.jpg,CC BY-SA 4.0,Nikeet123,
mobbing_wiki_130171904.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_130171904.jpg,wikimedia,,File:Red-tailed Hawk getting mobbed by a Northern Mockingbird and Blue Jays - 52113519674.jpg,,,130171904,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Red-tailed_Hawk_getting_mobbed_by_a_Northern_Mockingbird_and_Blue_Jays_-_52113519674.jpg/1280px-Red-tailed_Hawk_getting_mobbed_by_a_Northern_Mockingbird_and_Blue_Jays_-_52113519674.jpg,CC BY 2.0,Wildreturn,
mobbing_wiki_21114425.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_21114425.jpg,wikimedia,,File:Sparrowhawk 1 (4060737887).jpg,,,21114425,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Sparrowhawk_1_%284060737887%29.jpg/1280px-Sparrowhawk_1_%284060737887%29.jpg,CC BY 2.0,"Tony Hisgett from Birmingham, UK",
mobbing_wiki_91931471.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_91931471.jpg,wikimedia,,File:Tobias Stranover (1684-after 1731) - The Mobbing of a Long-Eared Owl by Other Birds - 515567 - National Trust.jpg,,,91931471,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Tobias_Stranover_%281684-after_1731%29_-_The_Mobbing_of_a_Long-Eared_Owl_by_Other_Birds_-_515567_-_National_Trust.jpg/1280px-Tobias_Stranover_%281684-after_1731%29_-_The_Mobbing_of_a_Long-Eared_Owl_by_Other_Birds_-_515567_-_National_Trust.jpg,Public domain,Tobias Stranover,
mobbing_wiki_60627458.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_60627458.jpg,wikimedia,,File:Black eagle mobbed by large-billed crow from Munsiyari 12 JEG8950.jpg,,,60627458,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Black_eagle_mobbed_by_large-billed_crow_from_Munsiyari_12_JEG8950.jpg/1280px-Black_eagle_mobbed_by_large-billed_crow_from_Munsiyari_12_JEG8950.jpg,CC BY-SA 4.0,PJeganathan,
mobbing_wiki_151757441.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_151757441.jpg,wikimedia,,File:Grey heron and gull - Ingmarsö (23895427938).jpg,,,151757441,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Grey_heron_and_gull_-_Ingmars%C3%B6_%2823895427938%29.jpg/1280px-Grey_heron_and_gull_-_Ingmars%C3%B6_%2823895427938%29.jpg,CC BY-SA 2.0,Susanne Nilsson,
mobbing_wiki_14328615.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_14328615.jpg,wikimedia,,File:Lower Hide - geograph.org.uk - 1573153.jpg,,,14328615,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Lower_Hide_-_geograph.org.uk_-_1573153.jpg/1280px-Lower_Hide_-_geograph.org.uk_-_1573153.jpg,CC BY-SA 2.0,Derek Crawley,
mobbing_wiki_103571838.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_103571838.jpg,wikimedia,,File:Bazalgette Lancaster FM-159 (51067883253).jpg,,,103571838,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Bazalgette_Lancaster_FM-159_%2851067883253%29.jpg/1280px-Bazalgette_Lancaster_FM-159_%2851067883253%29.jpg,CC BY 2.0,Eric Friedebach,
mobbing_wiki_13028387.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_13028387.jpg,wikimedia,,File:Great Skua - geograph.org.uk - 500972.jpg,,,13028387,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Great_Skua_-_geograph.org.uk_-_500972.jpg/1280px-Great_Skua_-_geograph.org.uk_-_500972.jpg,CC BY-SA 2.0,Eileen Henderson,
mobbing_wiki_4479226.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_4479226.jpg,wikimedia,,File:Gulls mobbing.jpg,,,4479226,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Gulls_mobbing.jpg/1280px-Gulls_mobbing.jpg,CC BY 2.0,Neil Phillips from uk,
mobbing_wiki_90086163.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_90086163.jpg,wikimedia,,"File:Liberty enlightened (BM 1868,0808.4787).jpg",,,90086163,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Liberty_enlightened_%28BM_1868%2C0808.4787%29.jpg/1280px-Liberty_enlightened_%28BM_1868%2C0808.4787%29.jpg,Public domain,,
mobbing_wiki_130171910.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_130171910.jpg,wikimedia,,File:Red-tailed Hawk getting mobbed by a Northern Mockingbird and Blue Jays - 52112246957.jpg,,,130171910,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Red-tailed_Hawk_getting_mobbed_by_a_Northern_Mockingbird_and_Blue_Jays_-_52112246957.jpg/1280px-Red-tailed_Hawk_getting_mobbed_by_a_Northern_Mockingbird_and_Blue_Jays_-_52112246957.jpg,CC BY 2.0,Wildreturn,
mobbing_wiki_106051948.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_106051948.jpg,wikimedia,,File:Red-tailed Hawk harassed by a crow (50854765031).jpg,,,106051948,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Red-tailed_Hawk_harassed_by_a_crow_%2850854765031%29.jpg/1280px-Red-tailed_Hawk_harassed_by_a_crow_%2850854765031%29.jpg,CC BY 2.0,"Channel City Camera Club from Santa Barbara, US",
mobbing_wiki_74774379.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_74774379.jpg,wikimedia,,File:Sandhill Crane mobbed by Red-winged Blackbird - Ohio - FJ0A0758 (38916605975).jpg,,,74774379,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Sandhill_Crane_mobbed_by_Red-winged_Blackbird_-_Ohio_-_FJ0A0758_%2838916605975%29.jpg/1280px-Sandhill_Crane_mobbed_by_Red-winged_Blackbird_-_Ohio_-_FJ0A0758_%2838916605975%29.jpg,CC BY-SA 2.0,Francesco Veronesi from Italy,
mobbing_wiki_6367669.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_6367669.jpg,wikimedia,,File:Charles Bird King portrait of Mrs Creighton.jpg,,,6367669,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Charles_Bird_King_portrait_of_Mrs_Creighton.jpg/1280px-Charles_Bird_King_portrait_of_Mrs_Creighton.jpg,Public domain,Charles Bird King,
mobbing_wiki_81468806.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_81468806.jpg,wikimedia,,File:Mockingbird dive bombing Cooper's Hawk (36010338270).jpg,,,81468806,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Mockingbird_dive_bombing_Cooper%27s_Hawk_%2836010338270%29.jpg/1280px-Mockingbird_dive_bombing_Cooper%27s_Hawk_%2836010338270%29.jpg,CC BY-SA 2.0,"Mike's Birds from Riverside, CA, US",
mobbing_wiki_130171920.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_130171920.jpg,wikimedia,,File:Red-tailed Hawk with squirrel and mobbing Blue Jays.jpg,,,130171920,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Red-tailed_Hawk_with_squirrel_and_mobbing_Blue_Jays.jpg/1280px-Red-tailed_Hawk_with_squirrel_and_mobbing_Blue_Jays.jpg,CC BY 2.0,Wildreturn,
mobbing_wiki_186184028.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_186184028.jpg,wikimedia,,File:Tawny Owl resting quietly inside a secret tree trunk 04.jpg,,,186184028,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Tawny_Owl_resting_quietly_inside_a_secret_tree_trunk_04.jpg/1280px-Tawny_Owl_resting_quietly_inside_a_secret_tree_trunk_04.jpg,CC BY-SA 4.0,Shiv's fotografia,
mobbing_wiki_131320041.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_131320041.jpg,wikimedia,,File:The team mobs Kawasaki after his walk off double. (8848470288).jpg,,,131320041,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/The_team_mobs_Kawasaki_after_his_walk_off_double._%288848470288%29.jpg/1280px-The_team_mobs_Kawasaki_after_his_walk_off_double._%288848470288%29.jpg,CC BY 2.0,James G,
mobbing_wiki_151757459.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_151757459.jpg,wikimedia,,File:White-tailed eagle - Ingmarsö (37716252032).jpg,,,151757459,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/White-tailed_eagle_-_Ingmars%C3%B6_%2837716252032%29.jpg/1280px-White-tailed_eagle_-_Ingmars%C3%B6_%2837716252032%29.jpg,CC BY-SA 2.0,Susanne Nilsson,
mobbing_wiki_54436179.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_54436179.jpg,wikimedia,,File:Air Force Band scores another win with flash mob 141202-N-WY366-583.jpg,,,54436179,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Air_Force_Band_scores_another_win_with_flash_mob_141202-N-WY366-583.jpg/1280px-Air_Force_Band_scores_another_win_with_flash_mob_141202-N-WY366-583.jpg,Public domain,Lt.Cmdr. Jim Remington,
mobbing_wiki_105381204.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_105381204.jpg,wikimedia,,File:Crow mobbing red-tailed hawk (45805).jpg,,,105381204,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Crow_mobbing_red-tailed_hawk_%2845805%29.jpg/1280px-Crow_mobbing_red-tailed_hawk_%2845805%29.jpg,CC BY-SA 4.0,Rhododendrites,
mobbing_wiki_4485380.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_4485380.jpg,wikimedia,,File:Crows Mobbing Bald Eagle 03.jpg,,,4485380,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Crows_Mobbing_Bald_Eagle_03.jpg/1280px-Crows_Mobbing_Bald_Eagle_03.jpg,CC BY-SA 3.0,OutRIAAge02 at English Wikipedia,
mobbing_wiki_139291155.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_139291155.jpg,wikimedia,,File:Eagle Mobbed by Crows - geograph.org.uk - 5583770.jpg,,,139291155,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Eagle_Mobbed_by_Crows_-_geograph.org.uk_-_5583770.jpg/1280px-Eagle_Mobbed_by_Crows_-_geograph.org.uk_-_5583770.jpg,CC BY-SA 2.0,David Dixon,
mobbing_wiki_145795745.png,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_145795745.png,wikimedia,,File:Mobbing.png,,,145795745,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Mobbing.png/1280px-Mobbing.png,Public domain,nightcafe,
mobbing_wiki_169607458.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_169607458.jpg,wikimedia,,"File:Spanish War Family Fight in the Daily News of New York City, New York on January 31, 1937, part 2.jpg",,,169607458,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Spanish_War_Family_Fight_in_the_Daily_News_of_New_York_City%2C_New_York_on_January_31%2C_1937%2C_part_2.jpg/1280px-Spanish_War_Family_Fight_in_the_Daily_News_of_New_York_City%2C_New_York_on_January_31%2C_1937%2C_part_2.jpg,Public domain,Sloan Taylor,
mobbing_wiki_189011528.jpg,/home/kylelima21/BISONN/data/labeled/mobbing/mobbing_wiki_189011528.jpg,wikimedia,,"File:White-tailed Eagle being mobbed by Black-headed Gulls, Loch Insh - geograph.org.uk - 8269444.jpg",,,189011528,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/White-tailed_Eagle_being_mobbed_by_Black-headed_Gulls%2C_Loch_Insh_-_geograph.org.uk_-_8269444.jpg/1280px-White-tailed_Eagle_being_mobbed_by_Black-headed_Gulls%2C_Loch_Insh_-_geograph.org.uk_-_8269444.jpg,CC BY-SA 2.0,Mike Pennington,
